checkedAt,bondCode,bondName,issuerCode,issuerName,searchedSources,matchedSource,matchedUrl,action,reason,evidenceText,query,sourceUrl,status
2026-09-07T23:03:00.891731+08:00,68431,進典一,6843,進典工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.891815+08:00,69822,大井泵浦二,6982,大井泵浦工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.891907+08:00,17863,科妍三,1786,科妍生物科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892007+08:00,84113,福貞三KY,8411,福貞控股股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892101+08:00,44421,竣邦一KY,4442,開曼群島商竣邦國際股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892193+08:00,64693,大樹三,6469,大樹醫藥股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892284+08:00,35267,凡甲七,3526,凡甲科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892376+08:00,69821,大井泵浦一,6982,大井泵浦工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892462+08:00,22472,汎德永業二,2247,汎德永業汽車股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892552+08:00,25304,華建四,2530,大華建設股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892643+08:00,30401,遠見一,3040,遠見科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892735+08:00,22471,汎德永業一,2247,汎德永業汽車股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892827+08:00,65381,倉和一,6538,倉和股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.892918+08:00,61565,松上五,6156,松上電子股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893019+08:00,61777,達麗七,6177,達麗建設事業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893113+08:00,25303,華建三,2530,大華建設股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893205+08:00,14664,聚隆四,1466,聚隆纖維股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893296+08:00,31882,鑫龍騰二,3188,鑫龍騰開發股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893388+08:00,41645,承業醫五,4164,承業生醫投資控股股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893478+08:00,14723,三洋實業三,1472,三洋實業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893570+08:00,23511,順德一,2351,順德工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893661+08:00,36173,碩天三,3617,碩天科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893755+08:00,45554,氣立四,4555,台灣氣立股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893848+08:00,14722,三洋實業二,1472,三洋實業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.893944+08:00,41295,聯合五,4129,聯合骨科器材股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894046+08:00,68732,泓德能源二,6873,泓德能源科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894139+08:00,61172,迎廣二,6117,迎廣科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894232+08:00,67711,平和環保一創,6771,平和環保科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894324+08:00,80872,麗升能源二,8087,麗升能源科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894416+08:00,84222,可寧衛二,8422,可寧衛股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894507+08:00,14743,弘裕三,1474,弘裕企業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894599+08:00,68462,綠茵二,6846,綠茵生技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894691+08:00,14364,華友聯四,1436,華友聯開發股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894783+08:00,68461,綠茵一,6846,綠茵生技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894875+08:00,15984,岱宇四,1598,岱宇國際股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.894967+08:00,44391,冠星一KY,4439,冠星集團控股有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895068+08:00,68541,錼創科技一KY創,6854,PlayNitride Inc.,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895159+08:00,99063,欣巴巴三,9906,欣巴巴事業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895251+08:00,45102,高鋒二,4510,高鋒工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895342+08:00,30455,台灣大五,3045,台灣大哥大股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895432+08:00,30954,及成四,3095,及成企業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895523+08:00,35483,兆利三,3548,兆利科技工業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895615+08:00,30454,台灣大四,3045,台灣大哥大股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895706+08:00,33902,旭軟二,3390,旭軟電子科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895797+08:00,80282,昇陽半導體二,8028,昇陽國際半導體股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895888+08:00,25284,皇普四,2528,皇普建設股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.895990+08:00,45691,六方科一KY,4569,六方科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896083+08:00,15142,亞力二,1514,亞力電機股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896175+08:00,81551,博智一,8155,博智電子股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896267+08:00,25283,皇普三,2528,皇普建設股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896359+08:00,13166,上曜六,1316,上曜建設開發股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896450+08:00,24424,新美齊四,2442,新美齊股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896542+08:00,49794,華星光四,4979,華星光通科技股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896633+08:00,14381,三地開發一,1438,三地開發地產股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896724+08:00,52452,智晶二,5245,智晶光電股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896815+08:00,56087,四維航七,5608,四維航業股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
2026-09-07T23:03:00.896906+08:00,11011,台泥一永,1101,臺灣水泥股份有限公司,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,TWSE official announcement,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,no_redemption_notice_found,identity_not_matched,,site:twse.com.tw 行使債券贖回權 轉換公司債 終止買賣,https://twse-regulation.twse.com.tw/TW/law/DOC01.aspx?FLCODE=FL007033&FLNO=29,not_matched
